id,category,slot,n_claims,correct_claims,accuracy
modality-0358,modality,scope,2,0,0.0
modality-0358,modality,modality,2,2,1.0
modality-0358,modality,source_status,2,1,0.5
modality-0358,modality,observer_knowledge,2,2,1.0
modality-0358,modality,world,2,2,1.0
modality-0359,modality,actor,2,0,0.0
modality-0359,modality,event,2,2,1.0
modality-0359,modality,time,2,0,0.0
modality-0359,modality,validity,2,0,0.0
modality-0359,modality,scope,2,0,0.0
modality-0359,modality,modality,2,2,1.0
modality-0359,modality,source_status,2,1,0.5
modality-0359,modality,observer_knowledge,2,2,1.0
modality-0359,modality,world,2,2,1.0
modality-0360,modality,actor,2,0,0.0
modality-0360,modality,event,2,2,1.0
modality-0360,modality,time,2,0,0.0
modality-0360,modality,validity,2,0,0.0
modality-0360,modality,scope,2,0,0.0
modality-0360,modality,modality,2,2,1.0
modality-0360,modality,source_status,2,1,0.5
modality-0360,modality,observer_knowledge,2,2,1.0
modality-0360,modality,world,2,2,1.0
modality-0361,modality,actor,2,0,0.0
modality-0361,modality,event,2,2,1.0
modality-0361,modality,time,2,0,0.0
modality-0361,modality,validity,2,0,0.0
modality-0361,modality,scope,2,0,0.0
modality-0361,modality,modality,2,2,1.0
modality-0361,modality,source_status,2,1,0.5
modality-0361,modality,observer_knowledge,2,2,1.0
modality-0361,modality,world,2,2,1.0
modality-0362,modality,actor,2,0,0.0
modality-0362,modality,event,2,2,1.0
modality-0362,modality,time,2,0,0.0
modality-0362,modality,validity,2,0,0.0
modality-0362,modality,scope,2,0,0.0
modality-0362,modality,modality,2,2,1.0
modality-0362,modality,source_status,2,1,0.5
modality-0362,modality,observer_knowledge,2,2,1.0
modality-0362,modality,world,2,2,1.0
modality-0363,modality,actor,2,0,0.0
modality-0363,modality,event,2,2,1.0
modality-0363,modality,time,2,0,0.0
modality-0363,modality,validity,2,0,0.0
modality-0363,modality,scope,2,0,0.0
modality-0363,modality,modality,2,2,1.0
modality-0363,modality,source_status,2,1,0.5
modality-0363,modality,observer_knowledge,2,2,1.0
modality-0363,modality,world,2,2,1.0
modality-0364,modality,actor,2,0,0.0
modality-0364,modality,event,2,2,1.0
modality-0364,modality,time,2,0,0.0
modality-0364,modality,validity,2,0,0.0
modality-0364,modality,scope,2,0,0.0
modality-0364,modality,modality,2,2,1.0
modality-0364,modality,source_status,2,1,0.5
modality-0364,modality,observer_knowledge,2,2,1.0
modality-0364,modality,world,2,2,1.0
modality-0365,modality,actor,2,0,0.0
modality-0365,modality,event,2,2,1.0
modality-0365,modality,time,2,0,0.0
modality-0365,modality,validity,2,0,0.0
modality-0365,modality,scope,2,0,0.0
modality-0365,modality,modality,2,2,1.0
modality-0365,modality,source_status,2,1,0.5
modality-0365,modality,observer_knowledge,2,2,1.0
modality-0365,modality,world,2,2,1.0
modality-0366,modality,actor,2,0,0.0
modality-0366,modality,event,2,2,1.0
modality-0366,modality,time,2,0,0.0
modality-0366,modality,validity,2,0,0.0
modality-0366,modality,scope,2,0,0.0
modality-0366,modality,modality,2,2,1.0
modality-0366,modality,source_status,2,1,0.5
modality-0366,modality,observer_knowledge,2,2,1.0
modality-0366,modality,world,2,2,1.0
modality-0367,modality,actor,2,0,0.0
modality-0367,modality,event,2,2,1.0
modality-0367,modality,time,2,0,0.0
modality-0367,modality,validity,2,0,0.0
modality-0367,modality,scope,2,0,0.0
modality-0367,modality,modality,2,2,1.0
modality-0367,modality,source_status,2,1,0.5
modality-0367,modality,observer_knowledge,2,2,1.0
modality-0367,modality,world,2,2,1.0
modality-0368,modality,actor,2,0,0.0
modality-0368,modality,event,2,2,1.0
modality-0368,modality,time,2,0,0.0
modality-0368,modality,validity,2,0,0.0
modality-0368,modality,scope,2,0,0.0
modality-0368,modality,modality,2,2,1.0
modality-0368,modality,source_status,2,1,0.5
modality-0368,modality,observer_knowledge,2,2,1.0
modality-0368,modality,world,2,2,1.0
modality-0369,modality,actor,2,0,0.0
modality-0369,modality,event,2,2,1.0
modality-0369,modality,time,2,0,0.0
modality-0369,modality,validity,2,0,0.0
modality-0369,modality,scope,2,0,0.0
modality-0369,modality,modality,2,2,1.0
modality-0369,modality,source_status,2,1,0.5
modality-0369,modality,observer_knowledge,2,2,1.0
modality-0369,modality,world,2,2,1.0
modality-0370,modality,actor,2,0,0.0
modality-0370,modality,event,2,2,1.0
modality-0370,modality,time,2,0,0.0
modality-0370,modality,validity,2,0,0.0
modality-0370,modality,scope,2,0,0.0
modality-0370,modality,modality,2,2,1.0
modality-0370,modality,source_status,2,1,0.5
modality-0370,modality,observer_knowledge,2,2,1.0
modality-0370,modality,world,2,2,1.0
modality-0371,modality,actor,2,0,0.0
modality-0371,modality,event,2,2,1.0
modality-0371,modality,time,2,0,0.0
modality-0371,modality,validity,2,0,0.0
modality-0371,modality,scope,2,0,0.0
modality-0371,modality,modality,2,2,1.0
modality-0371,modality,source_status,2,1,0.5
modality-0371,modality,observer_knowledge,2,2,1.0
modality-0371,modality,world,2,2,1.0
modality-0372,modality,actor,2,0,0.0
modality-0372,modality,event,2,2,1.0
modality-0372,modality,time,2,0,0.0
modality-0372,modality,validity,2,0,0.0
modality-0372,modality,scope,2,0,0.0
modality-0372,modality,modality,2,2,1.0
modality-0372,modality,source_status,2,1,0.5
modality-0372,modality,observer_knowledge,2,2,1.0
modality-0372,modality,world,2,2,1.0
modality-0373,modality,actor,2,0,0.0
modality-0373,modality,event,2,2,1.0
modality-0373,modality,time,2,0,0.0
modality-0373,modality,validity,2,0,0.0
modality-0373,modality,scope,2,0,0.0
modality-0373,modality,modality,2,2,1.0
modality-0373,modality,source_status,2,1,0.5
modality-0373,modality,observer_knowledge,2,2,1.0
modality-0373,modality,world,2,2,1.0
modality-0374,modality,actor,2,0,0.0
modality-0374,modality,event,2,2,1.0
modality-0374,modality,time,2,0,0.0
modality-0374,modality,validity,2,0,0.0
modality-0374,modality,scope,2,0,0.0
modality-0374,modality,modality,2,2,1.0
modality-0374,modality,source_status,2,1,0.5
modality-0374,modality,observer_knowledge,2,2,1.0
modality-0374,modality,world,2,2,1.0
modality-0375,modality,actor,2,0,0.0
modality-0375,modality,event,2,2,1.0
modality-0375,modality,time,2,0,0.0
modality-0375,modality,validity,2,0,0.0
modality-0375,modality,scope,2,0,0.0
modality-0375,modality,modality,2,2,1.0
modality-0375,modality,source_status,2,1,0.5
modality-0375,modality,observer_knowledge,2,2,1.0
modality-0375,modality,world,2,2,1.0
modality-0376,modality,actor,2,0,0.0
modality-0376,modality,event,2,2,1.0
modality-0376,modality,time,2,0,0.0
modality-0376,modality,validity,2,0,0.0
modality-0376,modality,scope,2,0,0.0
modality-0376,modality,modality,2,2,1.0
modality-0376,modality,source_status,2,1,0.5
modality-0376,modality,observer_knowledge,2,2,1.0
modality-0376,modality,world,2,2,1.0
modality-0377,modality,actor,2,0,0.0
modality-0377,modality,event,2,2,1.0
modality-0377,modality,time,2,0,0.0
modality-0377,modality,validity,2,0,0.0
modality-0377,modality,scope,2,0,0.0
modality-0377,modality,modality,2,2,1.0
modality-0377,modality,source_status,2,1,0.5
modality-0377,modality,observer_knowledge,2,2,1.0
modality-0377,modality,world,2,2,1.0
modality-0378,modality,actor,2,0,0.0
modality-0378,modality,event,2,2,1.0
modality-0378,modality,time,2,0,0.0
modality-0378,modality,validity,2,0,0.0
modality-0378,modality,scope,2,0,0.0
modality-0378,modality,modality,2,2,1.0
modality-0378,modality,source_status,2,1,0.5
modality-0378,modality,observer_knowledge,2,2,1.0
modality-0378,modality,world,2,2,1.0
modality-0379,modality,actor,2,0,0.0
modality-0379,modality,event,2,2,1.0
modality-0379,modality,time,2,0,0.0
modality-0379,modality,validity,2,0,0.0
modality-0379,modality,scope,2,0,0.0
modality-0379,modality,modality,2,2,1.0
modality-0379,modality,source_status,2,1,0.5
modality-0379,modality,observer_knowledge,2,2,1.0
modality-0379,modality,world,2,2,1.0
modality-0380,modality,actor,2,0,0.0
modality-0380,modality,event,2,2,1.0
modality-0380,modality,time,2,0,0.0
modality-0380,modality,validity,2,0,0.0
modality-0380,modality,scope,2,0,0.0
modality-0380,modality,modality,2,2,1.0
modality-0380,modality,source_status,2,1,0.5
modality-0380,modality,observer_knowledge,2,2,1.0
modality-0380,modality,world,2,2,1.0
modality-0381,modality,actor,2,0,0.0
modality-0381,modality,event,2,2,1.0
modality-0381,modality,time,2,0,0.0
modality-0381,modality,validity,2,0,0.0
modality-0381,modality,scope,2,0,0.0
modality-0381,modality,modality,2,2,1.0
modality-0381,modality,source_status,2,1,0.5
modality-0381,modality,observer_knowledge,2,2,1.0
modality-0381,modality,world,2,2,1.0
modality-0382,modality,actor,2,0,0.0
modality-0382,modality,event,2,2,1.0
modality-0382,modality,time,2,0,0.0
modality-0382,modality,validity,2,0,0.0
modality-0382,modality,scope,2,0,0.0
modality-0382,modality,modality,2,2,1.0
modality-0382,modality,source_status,2,1,0.5
modality-0382,modality,observer_knowledge,2,2,1.0
modality-0382,modality,world,2,2,1.0
modality-0383,modality,actor,2,0,0.0
modality-0383,modality,event,2,2,1.0
modality-0383,modality,time,2,0,0.0
modality-0383,modality,validity,2,0,0.0
modality-0383,modality,scope,2,0,0.0
modality-0383,modality,modality,2,2,1.0
modality-0383,modality,source_status,2,1,0.5
modality-0383,modality,observer_knowledge,2,2,1.0
modality-0383,modality,world,2,2,1.0
modality-0384,modality,actor,2,0,0.0
modality-0384,modality,event,2,2,1.0
modality-0384,modality,time,2,0,0.0
modality-0384,modality,validity,2,0,0.0
modality-0384,modality,scope,2,0,0.0
modality-0384,modality,modality,2,2,1.0
modality-0384,modality,source_status,2,1,0.5
modality-0384,modality,observer_knowledge,2,2,1.0
modality-0384,modality,world,2,2,1.0
modality-0385,modality,actor,2,0,0.0
modality-0385,modality,event,2,2,1.0
modality-0385,modality,time,2,0,0.0
modality-0385,modality,validity,2,0,0.0
modality-0385,modality,scope,2,0,0.0
modality-0385,modality,modality,2,2,1.0
modality-0385,modality,source_status,2,1,0.5
modality-0385,modality,observer_knowledge,2,2,1.0
modality-0385,modality,world,2,2,1.0
modality-0386,modality,actor,2,0,0.0
modality-0386,modality,event,2,2,1.0
modality-0386,modality,time,2,0,0.0
modality-0386,modality,validity,2,0,0.0
modality-0386,modality,scope,2,0,0.0
modality-0386,modality,modality,2,2,1.0
modality-0386,modality,source_status,2,1,0.5
modality-0386,modality,observer_knowledge,2,2,1.0
modality-0386,modality,world,2,2,1.0
modality-0387,modality,actor,2,0,0.0
modality-0387,modality,event,2,2,1.0
modality-0387,modality,time,2,0,0.0
modality-0387,modality,validity,2,0,0.0
modality-0387,modality,scope,2,0,0.0
modality-0387,modality,modality,2,2,1.0
modality-0387,modality,source_status,2,1,0.5
modality-0387,modality,observer_knowledge,2,2,1.0
modality-0387,modality,world,2,2,1.0
modality-0388,modality,actor,2,0,0.0
modality-0388,modality,event,2,2,1.0
modality-0388,modality,time,2,0,0.0
modality-0388,modality,validity,2,0,0.0
modality-0388,modality,scope,2,0,0.0
modality-0388,modality,modality,2,2,1.0
modality-0388,modality,source_status,2,1,0.5
modality-0388,modality,observer_knowledge,2,2,1.0
modality-0388,modality,world,2,2,1.0
modality-0389,modality,actor,2,0,0.0
modality-0389,modality,event,2,2,1.0
modality-0389,modality,time,2,0,0.0
modality-0389,modality,validity,2,0,0.0
modality-0389,modality,scope,2,0,0.0
modality-0389,modality,modality,2,2,1.0
modality-0389,modality,source_status,2,1,0.5
modality-0389,modality,observer_knowledge,2,2,1.0
modality-0389,modality,world,2,2,1.0
modality-0390,modality,actor,2,0,0.0
modality-0390,modality,event,2,2,1.0
modality-0390,modality,time,2,0,0.0
modality-0390,modality,validity,2,0,0.0
modality-0390,modality,scope,2,0,0.0
modality-0390,modality,modality,2,2,1.0
modality-0390,modality,source_status,2,1,0.5
modality-0390,modality,observer_knowledge,2,2,1.0
modality-0390,modality,world,2,2,1.0
modality-0391,modality,actor,2,0,0.0
modality-0391,modality,event,2,2,1.0
modality-0391,modality,time,2,0,0.0
modality-0391,modality,validity,2,0,0.0
modality-0391,modality,scope,2,0,0.0
modality-0391,modality,modality,2,2,1.0
modality-0391,modality,source_status,2,1,0.5
modality-0391,modality,observer_knowledge,2,2,1.0
modality-0391,modality,world,2,2,1.0
modality-0392,modality,actor,2,0,0.0
modality-0392,modality,event,2,2,1.0
modality-0392,modality,time,2,0,0.0
modality-0392,modality,validity,2,0,0.0
modality-0392,modality,scope,2,0,0.0
modality-0392,modality,modality,2,2,1.0
modality-0392,modality,source_status,2,1,0.5
modality-0392,modality,observer_knowledge,2,2,1.0
modality-0392,modality,world,2,2,1.0
modality-0393,modality,actor,2,0,0.0
modality-0393,modality,event,2,2,1.0
modality-0393,modality,time,2,0,0.0
modality-0393,modality,validity,2,0,0.0
modality-0393,modality,scope,2,0,0.0
modality-0393,modality,modality,2,2,1.0
modality-0393,modality,source_status,2,1,0.5
modality-0393,modality,observer_knowledge,2,2,1.0
modality-0393,modality,world,2,2,1.0
modality-0394,modality,actor,2,0,0.0
modality-0394,modality,event,2,2,1.0
modality-0394,modality,time,2,0,0.0
modality-0394,modality,validity,2,0,0.0
modality-0394,modality,scope,2,0,0.0
modality-0394,modality,modality,2,2,1.0
modality-0394,modality,source_status,2,1,0.5
modality-0394,modality,observer_knowledge,2,2,1.0
modality-0394,modality,world,2,2,1.0
modality-0395,modality,actor,2,0,0.0
modality-0395,modality,event,2,2,1.0
modality-0395,modality,time,2,0,0.0
modality-0395,modality,validity,2,0,0.0
modality-0395,modality,scope,2,0,0.0
modality-0395,modality,modality,2,2,1.0
modality-0395,modality,source_status,2,1,0.5
modality-0395,modality,observer_knowledge,2,2,1.0
modality-0395,modality,world,2,2,1.0
modality-0396,modality,actor,2,0,0.0
modality-0396,modality,event,2,2,1.0
modality-0396,modality,time,2,0,0.0
modality-0396,modality,validity,2,0,0.0
modality-0396,modality,scope,2,0,0.0
modality-0396,modality,modality,2,2,1.0
modality-0396,modality,source_status,2,1,0.5
modality-0396,modality,observer_knowledge,2,2,1.0
modality-0396,modality,world,2,2,1.0
modality-0397,modality,actor,2,0,0.0
modality-0397,modality,event,2,2,1.0
modality-0397,modality,time,2,0,0.0
modality-0397,modality,validity,2,0,0.0
modality-0397,modality,scope,2,0,0.0
modality-0397,modality,modality,2,2,1.0
modality-0397,modality,source_status,2,1,0.5
modality-0397,modality,observer_knowledge,2,2,1.0
modality-0397,modality,world,2,2,1.0
modality-0398,modality,actor,2,0,0.0
modality-0398,modality,event,2,2,1.0
modality-0398,modality,time,2,0,0.0
modality-0398,modality,validity,2,0,0.0
modality-0398,modality,scope,2,0,0.0
modality-0398,modality,modality,2,2,1.0
modality-0398,modality,source_status,2,1,0.5
modality-0398,modality,observer_knowledge,2,2,1.0
modality-0398,modality,world,2,2,1.0
modality-0399,modality,actor,2,0,0.0
modality-0399,modality,event,2,2,1.0
modality-0399,modality,time,2,0,0.0
modality-0399,modality,validity,2,0,0.0
modality-0399,modality,scope,2,0,0.0
modality-0399,modality,modality,2,2,1.0
modality-0399,modality,source_status,2,1,0.5
modality-0399,modality,observer_knowledge,2,2,1.0
modality-0399,modality,world,2,2,1.0
modality-0400,modality,actor,2,0,0.0
modality-0400,modality,event,2,2,1.0
modality-0400,modality,time,2,0,0.0
modality-0400,modality,validity,2,0,0.0
modality-0400,modality,scope,2,0,0.0
modality-0400,modality,modality,2,2,1.0
modality-0400,modality,source_status,2,1,0.5
modality-0400,modality,observer_knowledge,2,2,1.0
modality-0400,modality,world,2,2,1.0
modality-0401,modality,actor,2,0,0.0
modality-0401,modality,event,2,2,1.0
modality-0401,modality,time,2,0,0.0
modality-0401,modality,validity,2,0,0.0
modality-0401,modality,scope,2,0,0.0
modality-0401,modality,modality,2,2,1.0
modality-0401,modality,source_status,2,1,0.5
modality-0401,modality,observer_knowledge,2,2,1.0
modality-0401,modality,world,2,2,1.0
modality-0402,modality,actor,2,0,0.0
modality-0402,modality,event,2,2,1.0
modality-0402,modality,time,2,0,0.0
modality-0402,modality,validity,2,0,0.0
modality-0402,modality,scope,2,0,0.0
modality-0402,modality,modality,2,2,1.0
modality-0402,modality,source_status,2,1,0.5
modality-0402,modality,observer_knowledge,2,2,1.0
modality-0402,modality,world,2,2,1.0
modality-0403,modality,actor,2,0,0.0
modality-0403,modality,event,2,2,1.0
modality-0403,modality,time,2,0,0.0
modality-0403,modality,validity,2,0,0.0
modality-0403,modality,scope,2,0,0.0
modality-0403,modality,modality,2,2,1.0
modality-0403,modality,source_status,2,1,0.5
modality-0403,modality,observer_knowledge,2,2,1.0
modality-0403,modality,world,2,2,1.0
modality-0404,modality,actor,2,0,0.0
modality-0404,modality,event,2,2,1.0
modality-0404,modality,time,2,0,0.0
modality-0404,modality,validity,2,0,0.0
