id,category,condition,gold_action,gold_answer,pred_action,pred_answer,correct
scope-0217,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0217,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0217,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0218,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0218,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0218,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0219,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0219,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0219,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0220,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0220,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0220,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0221,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0221,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0221,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0222,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0222,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0222,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0223,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0223,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0223,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0224,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0224,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0224,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0225,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0225,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0225,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0226,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0226,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0226,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0227,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0227,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0227,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0228,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0228,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0228,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0229,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0229,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0229,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0230,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0230,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0230,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0231,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0231,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0231,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0232,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0232,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0232,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0233,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0233,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0233,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0234,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0234,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0234,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0235,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0235,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0235,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0236,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0236,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0236,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0237,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0237,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0237,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0238,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0238,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0238,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0239,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0239,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0239,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0240,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0240,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0240,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0241,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0241,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0241,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0242,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0242,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0242,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0243,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0243,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0243,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0244,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0244,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0244,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0245,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0245,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0245,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0246,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0246,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0246,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0247,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0247,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0247,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0248,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0248,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0248,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0249,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0249,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0249,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0250,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0250,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0250,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0251,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0251,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0251,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0252,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0252,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0252,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0253,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0253,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0253,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0254,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0254,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0254,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0255,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0255,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0255,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0256,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0256,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0256,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0257,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0257,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0257,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0258,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0258,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0258,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0259,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0259,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0259,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0260,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0260,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0260,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0261,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0261,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0261,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0262,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0262,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0262,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0263,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0263,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0263,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0264,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0264,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0264,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0265,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0265,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0265,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0266,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0266,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0266,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0267,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0267,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0267,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0268,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0268,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0268,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0269,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0269,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0269,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0270,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0270,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0270,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0271,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0271,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0271,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0272,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0272,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0272,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0273,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0273,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0273,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0274,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0274,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0274,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0275,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0275,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0275,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0276,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0276,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0276,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0277,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0277,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0277,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0278,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0278,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0278,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0279,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0279,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0279,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0280,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0280,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0280,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0281,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0281,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0281,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0282,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0282,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0282,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0283,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0283,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0283,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0284,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0284,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0284,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0285,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0285,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0285,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0286,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0286,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0286,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0287,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0287,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0287,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0288,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0288,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0288,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0289,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0289,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0289,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0290,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0290,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0290,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0291,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0291,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0291,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0292,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0292,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0292,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0293,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0293,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0293,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0294,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0294,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0294,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0295,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0295,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0295,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0296,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0296,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0296,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0297,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0297,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0297,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0298,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0298,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0298,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0299,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0299,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0299,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0300,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0300,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0300,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0301,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0301,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0301,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0302,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0302,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0302,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0303,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0303,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0303,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0304,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0304,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0304,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0305,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0305,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0305,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0306,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0306,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0306,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0307,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0307,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0307,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0308,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0308,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0308,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0309,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0309,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0309,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0310,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0310,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0310,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0311,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0311,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0311,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0312,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0312,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0312,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0313,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0313,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0313,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0314,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0314,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0314,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0315,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0315,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0315,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0316,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0316,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0316,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0317,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0317,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0317,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0318,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0318,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0318,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0319,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0319,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0319,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0320,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0320,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0320,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0321,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0321,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0321,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0322,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0322,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0322,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0323,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0323,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0323,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0324,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0324,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0324,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0325,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0325,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0325,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0326,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0326,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0326,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0327,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0327,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0327,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0328,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0328,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0328,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0329,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0329,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0329,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0330,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0330,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0330,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0331,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0331,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0331,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0332,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0332,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0332,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0333,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0333,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0333,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0334,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0334,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0334,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0335,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0335,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0335,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0336,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0336,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0336,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0337,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0337,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0337,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0338,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0338,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0338,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0339,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0339,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0339,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0340,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0340,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0340,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0341,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0341,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0341,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0342,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0342,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0342,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0343,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0343,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0343,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0344,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0344,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0344,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0345,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0345,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0345,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0346,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0346,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0346,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0347,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0347,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0347,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0348,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0348,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0348,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0349,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0349,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0349,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0350,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0350,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0350,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
scope-0351,scope,gold_state,ANSWER,no,ANSWER,no,1
scope-0351,scope,predicted_state,ANSWER,no,ANSWER,no,1
scope-0351,scope,corrupted_state,ANSWER,no,ANSWER,yes,0
